Year,Reporter Code,Trade Flow Code,Partner Code,Classification,Commodity Code,Quantity Unit Code,Supplementary Quantity,Netweight (kg),Value,Estimation Code
2010,699,1,156,"H3","842511",5,1293,63556,951956,4
2010,699,2,156,"H3","842531",1,,1378,24425,4
2010,699,1,156,"H3","842531",5,28,11954,182732,4
2010,699,1,156,"H3","842710",5,194,947881,6748807,4
2010,699,1,156,"H3","842919",5,13,292055,1405934,4
2010,699,1,156,"H3","842940",5,15,79039,498144,4
2010,699,1,156,"H3","842952",5,2,23182,121499,4
2010,699,1,156,"H3","843069",5,105,183001,2331108,4
2010,699,1,156,"H3","843120",8,222915,222915,7377050,0
2010,699,2,156,"H3","843120",8,875,875,13487,6
2010,699,1,156,"H3","843139",8,2228501,2228501,34746992,0
2010,699,2,156,"H3","843139",8,14536,14536,226499,6
2010,699,1,156,"H3","843311",5,8147,155510,1267341,4
2010,699,1,156,"H3","843330",5,1,335,2860,4
2010,699,1,156,"H3","843610",5,225,332547,2626922,4
2010,699,1,156,"H3","843629",5,11,6978,40200,4
2010,699,2,156,"H3","843629",1,,1948,10585,4
2010,699,2,156,"H3","843890",8,245,245,9800,6
2010,699,1,156,"H3","843890",8,83413,83413,1869054,0
2010,699,1,156,"H3","843920",5,27,,788546,0
2010,699,1,156,"H3","843991",8,10400,10400,284884,0
2010,699,2,156,"H3","843991",8,3,3,116,6
2010,699,1,156,"H3","844240",8,347,347,12992,0
2010,699,2,156,"H3","844313",1,,,9642,0
2010,699,1,156,"H3","844313",5,47,,1098448,0
2010,699,1,156,"H3","844511",5,181,83920,836425,4
2010,699,2,156,"H3","844511",5,3,,53817,2
2010,699,1,156,"H3","844519",5,282,388805,4947332,4
2010,699,2,156,"H3","844519",5,9,24286,244746,6
2010,699,1,156,"H3","8448",1,,2259296,28350224,0
2010,699,2,156,"H3","8448",1,,,15519564,0
2010,699,2,156,"H3","844819",1,,,2204082,0
2010,699,1,156,"H3","844819",8,117376,117376,1258066,0
2010,699,1,156,"H3","844831",8,208641,208641,1971313,0
2010,699,2,156,"H3","844831",8,26882,26882,706656,6
2010,699,1,156,"H3","845011",5,264003,9271735,38434307,4
2010,699,2,156,"H3","845011",5,2,99,378,6
2010,699,1,156,"H3","845020",5,21,29561,206545,4
2010,699,1,156,"H3","845110",5,70,95777,1769609,4
2010,699,1,156,"H3","845230",8,101985,101985,1416045,0
2010,699,1,156,"H3","8453",1,,,14270523,0
2010,699,2,156,"H3","8453",1,,680,7636,4
2010,699,1,156,"H3","845380",5,985,,2478949,0
2010,699,1,156,"H3","845630",5,24,21042,448337,4
2010,699,1,156,"H3","845710",5,128,387750,5786489,4
2010,699,2,156,"H3","845710",5,1,10604,118588,6
2010,699,1,156,"H3","845939",5,265,,4546928,0
2010,699,2,156,"H3","845939",1,,,6031,0
2010,699,1,156,"H3","845951",5,1166,176728,2989813,4
2010,699,1,156,"H3","845961",5,105,28623,452892,4
2010,699,1,156,"H3","846090",5,1170,,3271733,0
2010,699,2,156,"H3","846090",1,,62,1520,4
2010,699,1,156,"H3","846130",5,61,8280,205623,4
2010,699,1,156,"H3","846190",5,19257,,4817889,0
2010,699,2,156,"H3","846190",1,,2110,36980,4
2010,699,1,156,"H3","846320",5,35,9693,148983,4
2010,699,2,156,"H3","846320",1,,3482,38225,4
2010,699,1,156,"H3","8464",1,,,21088318,0
2010,699,2,156,"H3","8464",1,,,1898252,0
2010,699,1,156,"H3","846630",8,413813,413813,6239472,0
2010,699,2,156,"H3","846630",8,24821,24821,1328830,6
2010,699,1,156,"H3","846692",8,149763,149763,2664106,0
2010,699,2,156,"H3","846692",8,29,29,890,6
2010,699,1,156,"H3","846799",8,562955,562955,6409725,0
2010,699,2,156,"H3","846799",8,15336,15336,410898,6
2010,699,2,156,"H3","846820",1,,178,6504,4
2010,699,1,156,"H3","846820",5,18161,1087952,27094469,4
2010,699,1,156,"H3","8469",1,,,214788,0
2010,699,1,156,"H3","847149",5,11637,,5462863,0
2010,699,2,156,"H3","847149",1,,134,18213,4
2010,699,1,156,"H3","847170",5,12131001,1873576,278360645,4
2010,699,2,156,"H3","847170",1,,574,111412,4
2010,699,1,156,"H3","8472",1,,,21885267,0
2010,699,2,156,"H3","8472",1,,,271714,0
2010,699,1,156,"H3","847432",5,10,260791,2537242,4
2010,699,2,156,"H3","847432",5,1,32870,307188,6
2010,699,1,156,"H3","847490",8,1936154,1936154,25490388,0
2010,699,2,156,"H3","847490",8,297655,297655,2627956,6
2010,699,1,156,"H3","847720",5,298,763421,14245905,4
2010,699,2,156,"H3","847720",5,1,2989,55665,6
2010,699,1,156,"H3","847982",5,728,252605,6847688,4
2010,699,2,156,"H3","847982",5,274,99389,2565933,6
2010,699,1,156,"H3","8480",1,,3791498,79412577,0
2010,699,2,156,"H3","8480",1,,,4035715,0
2010,699,1,156,"H3","848030",8,23989,23989,512397,0
2010,699,2,156,"H3","848030",8,2856,2856,65186,6
2010,699,1,156,"H3","848180",8,10287538,10287538,95715156,0
2010,699,2,156,"H3","848180",8,355420,355420,9155414,6
2010,699,1,156,"H3","848210",5,324636814,4989355,103556208,4
2010,699,2,156,"H3","848210",1,,10442,212312,4
2010,699,1,156,"H3","848240",5,4938597,110223,3262927,4
2010,699,2,156,"H3","848240",1,,3317,136242,4
2010,699,1,156,"H3","848490",8,102717,102717,1432324,0
2010,699,2,156,"H3","848490",8,5510,5510,305242,6
2010,699,1,156,"H3","848620",5,501,,52117,0
2010,699,2,156,"H3","850153",1,,7539,91372,4
2010,699,1,156,"H3","850153",5,115434,414558,5291982,4
2010,699,1,156,"H3","850162",5,275,,706315,0
2010,699,2,156,"H3","850162",1,,2496,26961,4
2010,699,1,156,"H3","850300",8,7306052,7306052,141919598,0
2010,699,2,156,"H3","850300",1,,,8801736,0
2010,699,1,156,"H3","850423",5,353,72088,968519,4
2010,699,2,156,"H3","850423",5,0,11142,144789,6
2010,699,1,156,"H3","850590",8,643107,643107,6606809,0
2010,699,2,156,"H3","850590",8,8910,8910,281642,6
2010,699,1,156,"H3","850630",5,19731,,13605,0
2010,699,1,156,"H3","850660",5,90,,20792,0
2010,699,1,156,"H3","850940",5,400407,430339,4589892,4
2010,699,2,156,"H3","850940",5,48,131,1588,6
2010,699,1,156,"H3","8510",1,,78014,3717207,4
2010,699,2,156,"H3","8510",1,,8,936,4
2010,699,1,156,"H3","851240",5,171596,43919,688070,4
2010,699,2,156,"H3","851240",1,,56,1319,4
2010,699,1,156,"H3","851310",5,25096546,,21844442,0
2010,699,2,156,"H3","851310",1,,1071,43441,4
2010,699,1,156,"H3","851410",5,10,3447,81190,4
2010,699,1,156,"H3","851539",5,18676,406843,6683004,4
2010,699,1,156,"H3","8516",1,,,131941522,0
2010,699,2,156,"H3","8516",1,,8027,106467,4
2010,699,1,156,"H3","851621",5,19,291,1797,4
2010,699,1,156,"H3","851711",5,1626979,504642,22513919,4
2010,699,2,156,"H3","851711",1,,,2073629,0
2010,699,1,156,"H3","851930",5,116,,11783,0
2010,699,1,156,"H3","851981",5,185,,10584,0
2010,699,1,156,"H3","852380",5,1179667,,265280371,0
2010,699,2,156,"H3","852380",1,,,355143,0
2010,699,1,156,"H3","852560",5,47890,42942,8871947,4
2010,699,2,156,"H3","852560",1,,78,18462,4
2010,699,1,156,"H3","852610",5,560,56143,14709049,4
2010,699,1,156,"H3","852792",5,3787,,41242,0
2010,699,1,156,"H3","8531",1,,1473631,41966736,4
2010,699,2,156,"H3","8531",1,,735,73498,4
2010,699,2,156,"H3","853180",1,,497,53745,4
2010,699,1,156,"H3","853180",5,2466859,55896,4913093,4
2010,699,1,156,"H3","853329",8,656529,656529,5011247,0
2010,699,2,156,"H3","853329",8,4681,4681,204782,6
2010,699,1,156,"H3","853339",8,2278152,2278152,1447184,0
2010,699,2,156,"H3","853339",8,161,161,6775,6
2010,699,1,156,"H3","8534",1,,10246144,60735573,0
2010,699,2,156,"H3","8534",1,,,2638893,0
2010,699,1,156,"H3","853650",8,4764544,4764544,15732896,0
2010,699,2,156,"H3","853650",8,13521,13521,770697,6
2010,699,1,156,"H3","853669",8,32599692,32599692,26462641,0
2010,699,2,156,"H3","853669",8,30201,30201,1059223,6
2010,699,1,156,"H3","853929",5,192220323,224832,6810792,4
2010,699,2,156,"H3","853929",1,,572,23722,4
2010,699,1,156,"H3","853932",5,1617855,,3187495,0
2010,699,2,156,"H3","853932",5,6023,831,65465,6
2010,699,1,156,"H3","853941",5,1828,33,20711,4
2010,699,2,156,"H3","853941",5,960,294,211474,6
2010,699,1,156,"H3","854089",5,4435,235,62575,4
2010,699,1,156,"H3","854099",8,91813,91813,1487988,0
2010,699,1,156,"H3","854290",8,333794,333794,10201291,0
2010,699,2,156,"H3","854290",8,619,619,143767,6
2010,699,2,156,"H3","854320",1,,,89063,0
2010,699,1,156,"H3","854320",5,4812,,1176747,0
2010,699,1,156,"H3","854390",8,1622545,1622545,24268875,0
2010,699,2,156,"H3","854390",1,,,910205,0
2010,699,1,156,"H3","854511",8,5696545,5696545,15309729,0
2010,699,2,156,"H3","854511",8,291486,291486,1334041,6
2010,699,1,156,"H3","854590",8,1001224,1001224,2754251,0
2010,699,1,156,"H3","854620",8,1886987,1886987,18938907,0
2010,699,2,156,"H3","854620",1,,,48901,0
2010,699,1,156,"H3","860729",8,14458,14458,216976,0
2010,699,2,156,"H3","860729",1,,,12001,0
2010,699,1,156,"H3","860791",8,4464,4464,106035,0
2010,699,1,156,"H3","870323",5,9,15628,175742,4
2010,699,1,156,"H3","870331",5,2,2249,24149,4
2010,699,2,156,"H3","870331",5,1,1136,11757,6
2010,699,1,156,"H3","8705",1,,67641,811843,4
2010,699,1,156,"H3","8706",5,223,58165,671255,4
2010,699,2,156,"H3","870892",8,197,197,2068,6
2010,699,1,156,"H3","870892",8,1239,1239,24235,0
2010,699,1,156,"H3","870895",8,94340,94340,1005803,0
2010,699,2,156,"H3","870895",8,2178,2178,68917,6
2010,699,1,156,"H3","871200",5,1372281,4834646,39202595,4
2010,699,2,156,"H3","871200",5,4,42,898,6
2010,699,1,156,"H3","871390",5,67402,104938,2001223,4
2010,699,1,156,"H3","871631",5,2,59651,338819,4
2010,699,1,156,"H3","871680",5,29740,321664,1705720,4
2010,699,2,156,"H3","880310",1,,,12271,0
2010,699,1,156,"H3","880390",8,1,1,5219,0
2010,699,2,156,"H3","880390",8,6778,6778,3419783,6
2010,699,1,156,"H3","8805",1,,,12320,0
2010,699,2,156,"H3","8805",1,,,15891,0
2010,699,1,156,"H3","890400",5,27,,310817457,0
2010,699,1,156,"H3","900130",5,422007,,147677,0
2010,699,2,156,"H3","900130",1,,,9698,0
2010,699,1,156,"H3","900190",8,76981,76981,738197,0
2010,699,2,156,"H3","900190",1,,,449,0
2010,699,1,156,"H3","900211",8,4674,4674,2067961,6
2010,699,1,156,"H3","900580",1,,4282,220358,4
2010,699,1,156,"H3","900791",8,9258,9258,204515,0
2010,699,2,156,"H3","900791",8,32,32,6710,6
2010,699,1,156,"H3","900810",5,200,,14068,0
2010,699,1,156,"H3","901290",8,4711,4711,121558,0
2010,699,2,156,"H3","901290",8,5,5,1946,6
2010,699,1,156,"H3","901320",5,274,609,293862,4
2010,699,2,156,"H3","901320",1,,234,110542,4
2010,699,1,156,"H3","9017",1,,,4850743,0
2010,699,2,156,"H3","9017",1,,,26313,0
2010,699,1,156,"H3","901730",5,441210,17044,1943140,4
2010,699,2,156,"H3","901730",1,,112,21469,4
2010,699,2,156,"H3","9018",1,,,9550230,0
2010,699,1,156,"H3","9018",1,,,97357321,0
2010,699,1,156,"H3","901849",5,186036,,3931917,0
2010,699,1,156,"H3","9019",8,332430,332430,10451862,6
2010,699,2,156,"H3","9019",8,168,168,14844,6
2010,699,1,156,"H3","9020",8,14331,14331,788170,6
2010,699,1,156,"H3","902214",5,299,15576,1492918,4
2010,699,2,156,"H3","902214",5,417,131406,14479660,6
2010,699,1,156,"H3","902221",5,32,2468,428176,4
2010,699,2,156,"H3","902221",1,,,60895,0
2010,699,1,156,"H3","902610",5,389866,96767,12191427,4
2010,699,2,156,"H3","902610",1,,2300,304118,4
2010,699,1,156,"H3","902690",8,320739,320739,10955617,0
2010,699,2,156,"H3","902690",8,2739,2739,393675,6
2010,699,1,156,"H3","9030",1,,101121,16782477,4
2010,699,2,156,"H3","9030",1,,,772223,0
2010,699,1,156,"H3","903033",5,52065,6147,1367739,4
2010,699,2,156,"H3","903033",1,,482,102691,4
2010,699,1,156,"H3","903180",5,371849,367278,57577581,4
2010,699,2,156,"H3","903180",1,,2696,484086,4
2010,699,1,156,"H3","903210",5,8017532,125721,6324278,4
2010,699,2,156,"H3","903210",1,,4247,266618,4
2010,699,2,156,"H3","903281",1,,,415115,0
2010,699,1,156,"H3","903281",5,530,632,71127,4
2010,699,1,156,"H3","910219",5,2404907,9739,1891529,4
2010,699,1,156,"H3","910521",5,173894,38624,279267,4
2010,699,1,156,"H3","910591",5,943017,,3750865,0
2010,699,1,156,"H3","910610",5,255809,5866,463140,4
2010,699,1,156,"H3","910919",5,13210654,,721714,0
2010,699,1,156,"H3","9114",1,,716959,1956108,0
2010,699,1,156,"H3","911430",8,222940,222940,600224,0
2010,699,1,156,"H3","92",1,,,15103356,0
2010,699,2,156,"H3","92",1,,,537846,0
2010,699,1,156,"H3","920810",5,47433,,46023,0
2010,699,2,156,"H3","920810",1,,41,1222,4
2010,699,1,156,"H3","920930",8,3354,3354,54202,0
2010,699,2,156,"H3","920930",8,912,912,145488,6
2010,699,1,156,"H3","9304",5,1,53,1831,4
2010,699,1,156,"H3","940110",5,7,17,3403,4
2010,699,1,156,"H3","940140",5,127,3768,13949,4
2010,699,1,156,"H3","940320",8,3620123,3620123,19135677,0
2010,699,2,156,"H3","940320",8,86022,86022,451612,6
2010,699,1,156,"H3","940350",5,915789,8643423,23078740,4
2010,699,2,156,"H3","940350",5,130,4010,9884,6
2010,699,1,156,"H3","940530",8,1101275,1101275,9423254,6
2010,699,2,156,"H3","940530",8,11,11,175,6
2010,699,1,156,"H3","940560",8,68568,68568,1552248,6
2010,699,2,156,"H3","940560",8,3,3,63,6
2010,699,1,156,"H3","950510",8,1234878,1234878,3469043,0
2010,699,2,156,"H3","950510",8,560,560,6676,6
2010,699,1,156,"H3","950619",8,27581,27581,135776,0
2010,699,1,156,"H3","950662",5,4706073,265427,2475220,4
2010,699,2,156,"H3","950662",5,26812,4430,54679,6
2010,699,1,156,"H3","9507",1,,87633,934016,4
2010,699,2,156,"H3","9507",1,,9,267,4
2010,699,1,156,"H3","960321",5,61133860,320762,6456622,4
2010,699,1,156,"H3","960340",5,2782105,107840,796536,4
2010,699,1,156,"H3","960719",8,1744045,1744045,5908199,0
2010,699,2,156,"H3","960719",8,159,159,3512,6
2010,699,1,156,"H3","960810",5,82536258,350474,6574669,4
2010,699,2,156,"H3","960810",1,,1533,48962,4
2010,699,1,156,"H3","960831",5,8709373,,810321,0
2010,699,2,156,"H3","960831",5,49,3,254,6
2010,699,1,156,"H3","9611",1,,76331,305645,0
2010,699,1,156,"H3","961210",5,1149593,130076,4196872,4
2010,699,2,156,"H3","961210",1,,291,10320,4
2010,699,1,156,"H3","961310",5,8692441,40073,274353,4
2010,699,1,156,"H3","9617",8,2787109,2787109,13671963,0
2010,699,2,156,"H3","9617",8,52974,52974,544822,6
2010,699,1,156,"H3","961800",8,229522,229522,1597575,0
2010,699,2,156,"H3","961800",8,1008,1008,24024,6
2010,699,1,156,"H3","970110",5,8949,,192353,0
2010,699,2,156,"H3","970110",1,,,2238543,0
2010,699,2,156,"H3","01",1,,,109,0
2010,699,1,156,"H3","01",1,,,453360,0
2010,699,2,156,"H3","030199",8,15,15,147,6
2010,699,2,156,"H3","030250",8,129423,129423,520186,6
2010,699,2,156,"H3","030333",8,725778,725778,2726700,6
2010,699,2,156,"H3","030371",8,102302,102302,86115,6
2010,699,2,156,"H3","030374",8,266036,266036,293609,6
2010,699,2,156,"H3","0305",1,,68861,439150,4
2010,699,2,156,"H3","030613",8,1864798,1864798,11454121,6
2010,699,1,156,"H3","030613",8,16500,16500,95640,0
2010,699,2,156,"H3","030760",8,48,48,234,6
2010,699,2,156,"H3","0404",8,1509406,1509406,1454055,6
2010,699,1,156,"H3","0404",8,48100,48100,179646,0
2010,699,2,156,"H3","0405",8,896,896,2930,6
2010,699,1,156,"H3","040900",8,2419284,2419284,3636514,0
2010,699,2,156,"H3","0506",1,,,47,0
2010,699,2,156,"H3","0507",1,,,151295,0
2010,699,1,156,"H3","0508",1,,147735,120473,0
2010,699,2,156,"H3","0508",1,,,374114,0
2010,699,1,156,"H3","070320",8,5000,5000,9588,0
2010,699,1,156,"H3","070920",8,6000,6000,3959,0
2010,699,1,156,"H3","071080",8,66700,66700,63123,0
2010,699,1,156,"H3","071333",8,75222896,75222896,55667864,0
2010,699,2,156,"H3","0802",1,,,2104289,0
2010,699,1,156,"H3","0802",1,,968523,4147177,0
2010,699,1,156,"H3","080212",8,38193,38193,220487,0
2010,699,1,156,"H3","080410",8,720000,720000,245427,0
2010,699,1,156,"H3","080510",8,764955,764955,542074,0
2010,699,1,156,"H3","080940",8,37440,37440,38151,0
2010,699,1,156,"H3","09",1,,,15948933,0
2010,699,2,156,"H3","09",1,,,17750717,0
2010,699,1,156,"H3","090420",8,322000,322000,542875,0
2010,699,2,156,"H3","090420",8,3357884,3357884,9855011,6
2010,699,1,156,"H3","0909",1,,2748629,5845663,0
2010,699,2,156,"H3","0909",1,,28375,44671,4
2010,699,1,156,"H3","090930",8,988164,988164,2417828,0
2010,699,1,156,"H3","0910",8,1488558,1488558,2589192,0
2010,699,2,156,"H3","0910",8,1099023,1099023,3556820,6
2010,699,1,156,"H3","1005",8,78000,78000,35142,0
2010,699,2,156,"H3","1005",8,1411622,1411622,618940,6
2010,699,2,156,"H3","1006",8,191122,191122,175213,6
2010,699,2,156,"H3","1106",1,,335235,1168612,4
2010,699,2,156,"H3","110630",8,335235,335235,1168612,6
2010,699,1,156,"H3","110720",8,1652000,1652000,830067,0
2010,699,1,156,"H3","1212",1,,93555,82153,0
2010,699,2,156,"H3","1212",1,,,64995,0
2010,699,1,156,"H3","130220",8,136349,136349,1102275,0
2010,699,1,156,"H3","130232",8,30076,30076,75369,0
2010,699,2,156,"H3","130232",8,5996238,5996238,40241559,6
2010,699,1,156,"H3","1401",1,,318190,297003,0
2010,699,2,156,"H3","1401",1,,,131292,0
2010,699,2,156,"H3","1506",1,,,4881,0
2010,699,1,156,"H3","1515",8,32390,32390,135138,0
2010,699,2,156,"H3","1515",8,147843320,147843320,219769475,6
2010,699,2,156,"H3","151519",8,127255,127255,172278,6
2010,699,2,156,"H3","151529",8,349837,349837,494934,6
2010,699,1,156,"H3","1521",1,,56282,140833,0
2010,699,2,156,"H3","1604",8,37069,37069,159157,6
2010,699,2,156,"H3","170111",8,1506443,1506443,725204,6
2010,699,1,156,"H3","170191",8,3240100,3240100,2557272,0
2010,699,1,156,"H3","170490",8,1329280,1329280,2041783,0
2010,699,2,156,"H3","170490",8,30169,30169,96646,6
2010,699,2,156,"H3","190120",8,1855,1855,4127,6
2010,699,1,156,"H3","190531",8,20110,20110,29185,0
2010,699,2,156,"H3","190531",8,57576,57576,163603,6
2010,699,1,156,"H3","190590",8,267030,267030,353591,0
2010,699,2,156,"H3","190590",8,9274,9274,26713,6
2010,699,1,156,"H3","200520",8,21722,21722,46829,0
2010,699,1,156,"H3","200551",8,200,200,303,0
2010,699,1,156,"H3","200570",8,165,165,692,0
2010,699,1,156,"H3","200811",8,1050,1050,3595,0
2010,699,1,156,"H3","200830",8,115,115,269,0
2010,699,1,156,"H3","200939",8,2000,2000,2732,0
2010,699,1,156,"H3","200949",8,9100,9100,10207,0
2010,699,1,156,"H3","2102",1,,852944,2107045,0
2010,699,1,156,"H3","220190",7,51000,51000,36173,4
2010,699,2,156,"H3","220190",1,,39,15,4
2010,699,2,156,"H3","220290",7,192,217,196,6
2010,699,1,156,"H3","220290",7,170261,170261,171484,4
2010,699,1,156,"H3","2204",1,,121210,570809,4
2010,699,1,156,"H3","2208",1,,617382,3382067,4
2010,699,2,156,"H3","2208",1,,1682,16550,4
2010,699,1,156,"H3","220840",7,1934,1789,15858,4
2010,699,1,156,"H3","220870",7,6720,6216,20698,4
2010,699,1,156,"H3","2304",8,500,500,673,0
2010,699,2,156,"H3","2304",8,230893685,230893685,90776745,6
2010,699,2,156,"H3","230500",8,49521234,49521234,11724624,6
2010,699,1,156,"H3","230990",8,8767449,8767449,22142858,0
2010,699,2,156,"H3","230990",8,177577,177577,239788,6
2010,699,1,156,"H3","2402",8,77207,77207,1395664,6
2010,699,2,156,"H3","2402",8,2102,2102,42863,6
2010,699,1,156,"H3","2503",1,,75000,14510,0
2010,699,2,156,"H3","2503",1,,,5390435,0
2010,699,1,156,"H3","250410",8,12039101,12039101,7436703,0
2010,699,1,156,"H3","250510",8,1470457,1470457,453771,0
2010,699,2,156,"H3","250510",1,,,55,0
2010,699,1,156,"H3","2509",8,38356,38356,17431,0
2010,699,1,156,"H3","251010",8,5000,5000,1141,0
2010,699,1,156,"H3","251110",8,2373084,2373084,559525,0
2010,699,2,156,"H3","251612",8,76581655,76581655,23408999,6
2010,699,1,156,"H3","2517",1,,4133000,494282,0
2010,699,2,156,"H3","2517",1,,,65197,0
2010,699,1,156,"H3","2521",1,,18761000,569031,0
2010,699,2,156,"H3","2521",1,,,36155,0
2010,699,1,156,"H3","252210",8,612500,612500,318038,0
2010,699,1,156,"H3","2523",1,,210725202,13318548,0
2010,699,1,156,"H3","2526",8,1512599,1512599,877968,0
2010,699,2,156,"H3","2526",8,4436407,4436407,1877588,6
2010,699,1,156,"H3","2528",1,,468384,164963,0
2010,699,1,156,"H3","2529",8,122137786,122137786,35630429,0
2010,699,2,156,"H3","2529",8,20753822,20753822,1618500,6
2010,699,1,156,"H3","260200",8,11181607,11181607,3527220,0
2010,699,2,156,"H3","260200",1,,,16428576,0
2010,699,1,156,"H3","261310",8,210034,210034,5787009,0
2010,699,1,156,"H3","2620",1,,987306,1127283,0
2010,699,2,156,"H3","2620",1,,27574,19706,4
2010,699,1,156,"H3","262019",8,935306,935306,926945,0
2010,699,2,156,"H3","262019",8,27500,27500,19655,6
2010,699,1,156,"H3","2703",8,21000,21000,12185,0
2010,699,1,156,"H3","2708",8,12022000,12022000,4735212,0
2010,699,1,156,"H3","2709",8,249191008,249191008,146962983,0
2010,699,2,156,"H3","2709",8,23516051,23516051,10092123,6
2010,699,1,156,"H3","271210",8,48022,48022,176807,0
2010,699,2,156,"H3","271210",8,9114,9114,15642,6
2010,699,2,156,"H3","2713",8,197209563,197209563,12659723,6
2010,699,1,156,"H3","2713",8,540151884,540151884,163582671,0
2010,699,1,156,"H3","2801",1,,202794,1416624,0
2010,699,2,156,"H3","2801",1,,18188,528221,4
2010,699,1,156,"H3","280130",8,196509,196509,1219067,0
2010,699,1,156,"H3","2803",8,23619520,23619520,23425354,0
2010,699,2,156,"H3","2803",8,736193,736193,862405,6
